time,date,subj,trial,game_id,cellorder,upper_left,upper_right,lower_left,lower_right,pressedkey,chosen_cells,play
1354809805.65,"2012-12-06 16:03:32",031744,24,4031,1032,"[80, 10]","[50, 50]","[40, 40]","[10, 80]",up,"1,0",NULL
1354809812.298,"2012-12-06 16:03:38",031744,25,2031,3210,"[40, 40]","[10, 60]","[60, 10]","[30, 30]",down,"1,0",NULL
1354809818.089,"2012-12-06 16:03:45",031744,26,2053,2301,"[50, 60]","[40, 40]","[30, 30]","[60, 50]",up,"2,3",NULL
1354809825.971,"2012-12-06 16:03:51",031744,27,1031,0123,"[50, 50]","[80, 30]","[30, 80]","[60, 60]",down,"2,3",NULL
1354809831.996,"2012-12-06 16:03:58",031744,28,3021,1032,"[60, 30]","[50, 50]","[60, 60]","[30, 60]",down,"3,2",NULL
1354809838.344,"2012-12-06 16:04:05",031744,29,3112,1032,"[60, 30]","[90, 90]","[0, 0]","[30, 60]",up,"1,0",NULL
1354809845.179,"2012-12-06 16:05:36",031744,30,1164,1032,"[40, 30]","[50, 50]","[40, 40]","[30, 40]",up,"1,0",NULL
1354809936.78,"2012-12-06 16:05:42",031744,31,3031,3210,"[60, 60]","[30, 60]","[60, 30]","[30, 30]",up,"3,2",NULL
1354809942.646,"2012-12-06 16:05:50",031744,32,4144,1032,"[20, 10]","[50, 50]","[40, 40]","[10, 20]",up,"1,0",NULL
1354809950.216,"2012-12-06 16:05:58",031744,33,1083,2301,"[30, 60]","[20, 20]","[50, 50]","[60, 30]",down,"0,1",NULL
1354809958.919,"2012-12-06 16:06:15",031744,34,4021,0123,"[50, 50]","[60, 10]","[10, 60]","[40, 40]",down,"2,3",NULL
1354809975.545,"2012-12-06 16:06:21",031744,35,2021,3210,"[40, 40]","[10, 60]","[60, 10]","[50, 50]",up,"3,2",NULL
1354809981.656,"2012-12-06 16:06:27",031744,36,3041,1032,"[60, 30]","[30, 30]","[40, 40]","[30, 60]",down,"3,2",NULL
1354809987.863,"2012-12-06 16:06:35",031744,37,2112,3210,"[40, 40]","[70, 60]","[60, 70]","[90, 90]",down,"1,0",NULL
1354809995.428,"2012-12-06 16:06:45",031744,38,3063,1032,"[60, 30]","[30, 30]","[0, 0]","[30, 60]",down,"3,2",NULL
1354810005.522,"2012-12-06 16:06:56",031744,39,3154,0123,"[70, 70]","[60, 30]","[30, 60]","[60, 60]",down,"2,3",NULL
1354810016.767,"2012-12-06 16:08:18",031744,40,3011,3210,"[40, 40]","[30, 60]","[60, 30]","[50, 50]",up,"3,2",NULL
1354810098.866,"2012-12-06 16:08:23",031744,41,4092,1032,"[40, 50]","[50, 50]","[40, 40]","[50, 40]",up,"1,0",NULL
1354810104.064,"2012-12-06 16:08:30",031744,42,2102,3210,"[40, 40]","[70, 60]","[60, 70]","[70, 70]",down,"1,0",NULL
1354810111.063,"2012-12-06 16:08:36",031744,43,1122,2301,"[30, 20]","[20, 20]","[50, 50]","[20, 30]",down,"0,1",NULL
1354810116.413,"2012-12-06 16:08:43",031744,44,3164,2301,"[30, 60]","[40, 40]","[70, 70]","[60, 30]",down,"0,1",NULL
1354810123.578,"2012-12-06 16:08:50",031744,45,1134,0123,"[50, 50]","[20, 30]","[30, 20]","[40, 40]",up,"0,1",NULL
1354810130.474,"2012-12-06 16:08:56",031744,46,4102,2301,"[70, 40]","[40, 40]","[50, 50]","[40, 70]",down,"0,1",NULL
1354810136.967,"2012-12-06 16:09:03",031744,47,3122,0123,"[90, 90]","[60, 30]","[30, 60]","[20, 20]",up,"0,1",NULL
1354810143.25,"2012-12-06 16:09:12",031744,48,3053,2301,"[30, 60]","[20, 20]","[30, 30]","[60, 30]",up,"2,3",NULL
1354810152.922,"2012-12-06 16:09:20",031744,49,4122,3210,"[40, 40]","[50, 20]","[20, 50]","[50, 50]",down,"1,0",NULL
1354810160.388,"2012-12-06 16:13:08",031744,50,4063,1032,"[80, 70]","[50, 50]","[40, 40]","[70, 80]",up,"1,0",NULL
1354810388.148,"2012-12-06 16:13:14",031744,51,1041,2301,"[30, 80]","[40, 40]","[50, 50]","[80, 30]",up,"2,3",NULL
1354810394.505,"2012-12-06 16:13:21",031744,52,4164,1032,"[40, 30]","[50, 50]","[40, 40]","[30, 40]",up,"1,0",NULL
1354810401.777,"2012-12-06 16:13:28",031744,53,4073,3210,"[40, 40]","[70, 60]","[60, 70]","[50, 50]",down,"1,0",NULL
1354810408.669,"2012-12-06 16:13:33",031744,54,1112,3210,"[0, 0]","[30, 20]","[20, 30]","[50, 50]",down,"1,0",NULL
1354810413.819,"2012-12-06 16:13:38",031744,55,1021,3210,"[60, 60]","[30, 60]","[60, 30]","[50, 50]",up,"3,2",NULL
1354810418.393,"2012-12-06 16:13:44",031744,56,3134,3210,"[40, 40]","[30, 60]","[60, 30]","[90, 90]",down,"1,0",NULL
1354810424.933,"2012-12-06 16:13:51",031744,57,4154,0123,"[50, 50]","[40, 10]","[10, 40]","[40, 40]",down,"2,3",NULL
1354810431.482,"2012-12-06 16:13:58",031744,58,2144,3210,"[40, 40]","[10, 60]","[60, 10]","[90, 90]",down,"1,0",NULL
1354810438.237,"2012-12-06 16:14:03",031744,59,1144,3210,"[60, 60]","[30, 20]","[20, 30]","[50, 50]",down,"1,0",NULL
1354810443.82,"2012-12-06 16:14:51",031744,60,2041,2301,"[30, 60]","[40, 40]","[30, 30]","[60, 30]",up,"2,3",NULL
1354810491.638,"2012-12-06 16:14:56",031744,61,2092,1032,"[60, 50]","[70, 70]","[40, 40]","[50, 60]",up,"1,0",NULL
1354810496.321,"2012-12-06 16:15:01",031744,62,1053,3210,"[20, 20]","[30, 80]","[80, 30]","[50, 50]",up,"3,2",NULL
1354810501.984,"2012-12-06 16:15:05",031744,63,1102,2301,"[30, 40]","[0, 0]","[50, 50]","[40, 30]",down,"0,1",NULL
1391690481.519,"2014-02-06 12:42:38",032616,0,4053,1032,"[50, 80]","[50, 50]","[40, 40]","[80, 50]",right,"0,2",NULL
1391690558.408,"2014-02-06 12:42:47",032616,1,4041,1032,"[30, 80]","[50, 50]","[40, 40]","[80, 30]",right,"0,2",NULL
1391690567.282,"2014-02-06 12:42:59",032616,2,2063,0123,"[30, 30]","[70, 60]","[60, 70]","[40, 40]",right,"1,3",NULL
1391690579.205,"2014-02-06 12:43:04",032616,3,3011,3210,"[40, 40]","[60, 30]","[30, 60]","[50, 50]",right,"2,0",NULL
1391690584.878,"2014-02-06 12:43:10",032616,4,2122,2301,"[60, 50]","[40, 40]","[90, 90]","[50, 60]",left,"2,0",NULL
1391690591.003,"2014-02-06 12:43:18",032616,5,2011,0123,"[50, 50]","[30, 60]","[60, 30]","[40, 40]",left,"0,2",NULL
1391690598.752,"2014-02-06 12:43:28",032616,6,2041,1032,"[30, 60]","[30, 30]","[40, 40]","[60, 30]",right,"0,2",NULL
1391690608.809,"2014-02-06 12:43:35",032616,7,2164,2301,"[60, 30]","[40, 40]","[70, 70]","[30, 60]",left,"2,0",NULL
1391690615.591,"2014-02-06 12:43:40",032616,8,1102,0123,"[50, 50]","[30, 40]","[40, 30]","[0, 0]",left,"0,2",NULL
1391690620.614,"2014-02-06 12:43:44",032616,9,3122,0123,"[90, 90]","[30, 60]","[60, 30]","[20, 20]",left,"0,2",NULL
1391690624.381,"2014-02-06 12:44:36",032616,10,1041,3210,"[40, 40]","[80, 30]","[30, 80]","[50, 50]",right,"2,0",NULL
1391690676.655,"2014-02-06 12:44:39",032616,11,4083,3210,"[40, 40]","[60, 50]","[50, 60]","[50, 50]",right,"2,0",NULL
1391690973.633,"2014-02-06 12:52:48",032872,0,2021,3210,"[40, 40]","[60, 10]","[10, 60]","[50, 50]",left,"3,1",NULL
1391691168.588,"2014-02-06 12:52:51",032872,1,3102,0123,"[70, 70]","[30, 60]","[60, 30]","[0, 0]",right,"1,3",NULL
1391691171.503,"2014-02-06 12:52:54",032872,2,2154,3210,"[40, 40]","[60, 10]","[10, 60]","[70, 70]",left,"3,1",NULL
1391691174.328,"2014-02-06 12:53:00",032872,3,1063,3210,"[0, 0]","[80, 30]","[30, 80]","[50, 50]",left,"3,1",NULL
1391691180.452,"2014-02-06 12:53:05",032872,4,4041,0123,"[50, 50]","[30, 80]","[80, 30]","[40, 40]",right,"1,3",NULL
1391691185.117,"2014-02-06 12:53:10",032872,5,4031,1032,"[10, 80]","[50, 50]","[40, 40]","[80, 10]",left,"1,3",NULL
1391691190.758,"2014-02-06 12:53:13",032872,6,1041,0123,"[50, 50]","[30, 80]","[80, 30]","[40, 40]",right,"1,3",NULL
1391691193.842,"2014-02-06 12:53:38",032872,7,4063,0123,"[50, 50]","[70, 80]","[80, 70]","[40, 40]",right,"1,3",NULL
1392391300.558,"2014-02-14 15:21:55",032024,0,3031,2301,"[60, 30]","[60, 60]","[30, 30]","[30, 60]",left,"2,0",NULL
1392391315.109,"2014-02-14 15:21:57",032024,1,3154,2301,"[60, 30]","[60, 60]","[70, 70]","[30, 60]",left,"2,0",NULL
1392391317.725,"2014-02-14 15:22:00",032024,2,1144,1032,"[30, 20]","[50, 50]","[60, 60]","[20, 30]",left,"1,3",NULL
1392391320.367,"2014-02-14 15:22:03",032024,3,4144,1032,"[10, 20]","[50, 50]","[40, 40]","[20, 10]",right,"0,2",NULL
1392391323.165,"2014-02-14 15:22:07",032024,4,4102,0123,"[50, 50]","[70, 40]","[40, 70]","[40, 40]",right,"1,3",NULL
1392391327.332,"2014-02-14 15:22:11",032024,5,2031,3210,"[40, 40]","[60, 10]","[10, 60]","[30, 30]",left,"3,1",NULL
1392391331.348,"2014-02-14 15:22:14",032024,6,1073,3210,"[0, 0]","[60, 30]","[30, 60]","[50, 50]",right,"2,0",NULL
1392391334.381,"2014-02-14 15:22:17",032024,7,3144,1032,"[30, 60]","[90, 90]","[60, 60]","[60, 30]",right,"0,2",NULL
1392391337.855,"2014-02-14 15:22:22",032024,8,3073,3210,"[0, 0]","[60, 30]","[30, 60]","[50, 50]",right,"2,0",NULL
1392391342.288,"2014-02-14 15:22:25",032024,9,1053,0123,"[50, 50]","[30, 80]","[80, 30]","[20, 20]",left,"0,2",NULL
1393001551.328,"2014-02-21 16:52:45",032744,0,2102,1032,"[70, 60]","[70, 70]","[40, 40]","[60, 70]",right,"0,2",NULL
1393001565.085,"2014-02-21 16:52:49",032744,1,2063,1032,"[70, 60]","[30, 30]","[40, 40]","[60, 70]",left,"1,3",NULL
1393001569.177,"2014-02-21 16:52:52",032744,2,2041,3210,"[40, 40]","[60, 30]","[30, 60]","[30, 30]",right,"2,0",NULL
1393001572.926,"2014-02-21 16:52:57",032744,3,2011,3210,"[40, 40]","[60, 30]","[30, 60]","[50, 50]",right,"2,0",NULL
1393001577.456,"2014-02-21 16:53:01",032744,4,4122,1032,"[50, 20]","[50, 50]","[40, 40]","[20, 50]",left,"1,3",NULL
1393001581.749,"2014-02-21 16:53:05",032744,5,3122,1032,"[30, 60]","[90, 90]","[20, 20]","[60, 30]",right,"0,2",NULL
1393001585.332,"2014-02-21 16:53:10",032744,6,2154,0123,"[70, 70]","[10, 60]","[60, 10]","[40, 40]",left,"0,2",NULL
1393001590.073,"2014-02-21 16:53:14",032744,7,4041,2301,"[80, 30]","[40, 40]","[50, 50]","[30, 80]",left,"2,0",NULL
1393001594.579,"2014-02-21 16:53:18",032744,8,1083,1032,"[30, 60]","[50, 50]","[20, 20]","[60, 30]",right,"0,2",NULL
1393001598.355,"2014-02-21 16:53:21",032744,9,1154,3210,"[60, 60]","[40, 30]","[30, 40]","[50, 50]",right,"2,0",NULL
1393001601.62,"2014-02-21 16:53:30",032744,10,3021,3210,"[60, 60]","[60, 30]","[30, 60]","[50, 50]",left,"3,1",NULL
1393001610.386,"2014-02-21 16:53:33",032744,11,4031,3210,"[40, 40]","[80, 10]","[10, 80]","[50, 50]",right,"2,0",NULL
1393001613.243,"2014-02-21 16:53:35",032744,12,4112,0123,"[50, 50]","[70, 20]","[20, 70]","[40, 40]",left,"0,2",NULL
1393001615.843,"2014-02-21 16:53:38",032744,13,2083,1032,"[50, 60]","[50, 50]","[40, 40]","[60, 50]",right,"0,2",NULL
1393001618.56,"2014-02-21 16:53:41",032744,14,4134,2301,"[20, 30]","[40, 40]","[50, 50]","[30, 20]",right,"3,1",NULL
1393001622.0,"2014-02-21 16:53:45",032744,15,2073,1032,"[70, 60]","[50, 50]","[40, 40]","[60, 70]",left,"1,3",NULL
1393001625.975,"2014-02-21 16:53:49",032744,16,1063,1032,"[30, 80]","[50, 50]","[0, 0]","[80, 30]",right,"0,2",NULL
1393001629.233,"2014-02-21 16:53:52",032744,17,3092,1032,"[30, 60]","[70, 70]","[20, 20]","[60, 30]",right,"0,2",NULL
1393001632.59,"2014-02-21 16:53:56",032744,18,4063,0123,"[50, 50]","[70, 80]","[80, 70]","[40, 40]",left,"0,2",NULL
1393001636.098,"2014-02-21 16:53:59",032744,19,4154,2301,"[40, 10]","[40, 40]","[50, 50]","[10, 40]",left,"2,0",NULL
1393001639.78,"2014-02-21 16:54:08",032744,20,1164,1032,"[30, 40]","[50, 50]","[40, 40]","[40, 30]",right,"0,2",NULL
1393001648.154,"2014-02-21 16:54:11",032744,21,1031,1032,"[30, 80]","[50, 50]","[60, 60]","[80, 30]",right,"0,2",NULL
1393001651.729,"2014-02-21 16:54:17",032744,22,4053,0123,"[50, 50]","[50, 80]","[80, 50]","[40, 40]",left,"0,2",NULL
1393001657.527,"2014-02-21 16:54:20",032744,23,3102,3210,"[0, 0]","[60, 30]","[30, 60]","[70, 70]",right,"2,0",NULL
1393001660.869,"2014-02-21 16:54:24",032744,24,2164,2301,"[60, 30]","[40, 40]","[70, 70]","[30, 60]",left,"2,0",NULL
1393001664.243,"2014-02-21 16:54:27",032744,25,2134,1032,"[30, 60]","[90, 90]","[40, 40]","[60, 30]",right,"0,2",NULL
1393001667.784,"2014-02-21 16:54:31",032744,26,2122,1032,"[50, 60]","[90, 90]","[40, 40]","[60, 50]",right,"0,2",NULL
1393001672.042,"2014-02-21 16:54:36",032744,27,1092,3210,"[20, 20]","[40, 30]","[30, 40]","[50, 50]",right,"2,0",NULL
1393001676.241,"2014-02-21 16:54:40",032744,28,3073,1032,"[30, 60]","[50, 50]","[0, 0]","[60, 30]",right,"0,2",NULL
1393001680.133,"2014-02-21 16:54:43",032744,29,4102,2301,"[40, 70]","[40, 40]","[50, 50]","[70, 40]",right,"3,1",NULL
1393001683.924,"2014-02-21 16:54:53",032744,30,1041,0123,"[50, 50]","[30, 80]","[80, 30]","[40, 40]",left,"0,2",NULL
1393001693.347,"2014-02-21 16:54:56",032744,31,4092,3210,"[40, 40]","[40, 50]","[50, 40]","[50, 50]",left,"3,1",NULL
1393001697.055,"2014-02-21 16:55:00",032744,32,3063,2301,"[60, 30]","[0, 0]","[30, 30]","[30, 60]",left,"2,0",NULL
1393001700.606,"2014-02-21 16:55:03",032744,33,1053,3210,"[20, 20]","[80, 30]","[30, 80]","[50, 50]",right,"2,0",NULL
1393001703.979,"2014-02-21 16:55:07",032744,34,2031,1032,"[10, 60]","[30, 30]","[40, 40]","[60, 10]",right,"0,2",NULL
1393001707.595,"2014-02-21 16:55:11",032744,35,1073,3210,"[0, 0]","[60, 30]","[30, 60]","[50, 50]",right,"2,0",NULL
1393001711.269,"2014-02-21 16:55:14",032744,36,1021,0123,"[50, 50]","[30, 60]","[60, 30]","[60, 60]",left,"0,2",NULL
1393001714.91,"2014-02-21 16:55:18",032744,37,1102,1032,"[30, 40]","[50, 50]","[0, 0]","[40, 30]",right,"0,2",NULL
1393001718.418,"2014-02-21 16:55:21",032744,38,3164,0123,"[70, 70]","[30, 60]","[60, 30]","[40, 40]",left,"0,2",NULL
1393001721.984,"2014-02-21 16:55:25",032744,39,2144,0123,"[90, 90]","[10, 60]","[60, 10]","[40, 40]",left,"0,2",NULL
1393001725.934,"2014-02-21 16:55:34",032744,40,3041,0123,"[30, 30]","[30, 60]","[60, 30]","[40, 40]",left,"0,2",NULL
1393001734.674,"2014-02-21 16:55:38",032744,41,1144,2301,"[20, 30]","[60, 60]","[50, 50]","[30, 20]",right,"3,1",NULL
1393001738.806,"2014-02-21 16:55:42",032744,42,3083,0123,"[50, 50]","[30, 60]","[60, 30]","[20, 20]",left,"0,2",NULL
1393001742.613,"2014-02-21 16:55:46",032744,43,4021,2301,"[60, 10]","[40, 40]","[50, 50]","[10, 60]",left,"2,0",NULL
1393001746.496,"2014-02-21 16:55:50",032744,44,3112,3210,"[0, 0]","[60, 30]","[30, 60]","[90, 90]",right,"2,0",NULL
1393001750.379,"2014-02-21 16:55:54",032744,45,3144,2301,"[60, 30]","[60, 60]","[90, 90]","[30, 60]",left,"2,0",NULL
1393001755.062,"2014-02-21 16:56:01",032744,46,1122,0123,"[50, 50]","[30, 20]","[20, 30]","[20, 20]",left,"0,2",NULL
1393001761.552,"2014-02-21 16:56:07",032744,47,4083,3210,"[40, 40]","[60, 50]","[50, 60]","[50, 50]",right,"2,0",NULL
1393001768.025,"2014-02-21 16:56:13",032744,48,2112,0123,"[90, 90]","[70, 60]","[60, 70]","[40, 40]",left,"0,2",NULL
1393001773.609,"2014-02-21 16:56:23",032744,49,1134,2301,"[20, 30]","[40, 40]","[50, 50]","[30, 20]",left,"2,0",NULL
1393001783.691,"2014-02-21 16:56:33",032744,50,4011,1032,"[30, 60]","[50, 50]","[40, 40]","[60, 30]",right,"0,2",NULL
1393001793.289,"2014-02-21 16:56:37",032744,51,4164,2301,"[40, 30]","[40, 40]","[50, 50]","[30, 40]",left,"2,0",NULL
1393001797.098,"2014-02-21 16:56:40",032744,52,3053,1032,"[30, 60]","[30, 30]","[20, 20]","[60, 30]",right,"0,2",NULL
1393001800.905,"2014-02-21 16:56:44",032744,53,3011,3210,"[40, 40]","[60, 30]","[30, 60]","[50, 50]",right,"2,0",NULL
1393001804.878,"2014-02-21 16:56:49",032744,54,2092,0123,"[70, 70]","[50, 60]","[60, 50]","[40, 40]",left,"0,2",NULL
1393001809.261,"2014-02-21 16:56:53",032744,55,1011,2301,"[60, 30]","[40, 40]","[50, 50]","[30, 60]",left,"2,0",NULL
1393001813.901,"2014-02-21 16:56:58",032744,56,4144,0123,"[50, 50]","[10, 20]","[20, 10]","[40, 40]",left,"0,2",NULL
1393001818.603,"2014-02-21 16:57:02",032744,57,3134,2301,"[60, 30]","[40, 40]","[90, 90]","[30, 60]",left,"2,0",NULL
1393001822.294,"2014-02-21 16:57:08",032744,58,4073,3210,"[40, 40]","[60, 70]","[70, 60]","[50, 50]",right,"2,0",NULL
1393001828.81,"2014-02-21 16:57:14",032744,59,1112,1032,"[30, 20]","[50, 50]","[0, 0]","[20, 30]",right,"0,2",NULL
1393001834.825,"2014-02-21 16:57:23",032744,60,2053,0123,"[30, 30]","[50, 60]","[60, 50]","[40, 40]",right,"1,3",NULL
1393001843.316,"2014-02-21 16:57:26",032744,61,3031,3210,"[60, 60]","[60, 30]","[30, 60]","[30, 30]",right,"2,0",NULL
1393001846.482,"2014-02-21 16:57:28",032744,62,2021,0123,"[50, 50]","[10, 60]","[60, 10]","[40, 40]",left,"0,2",NULL
1393001848.996,"2014-02-21 16:57:32",032744,63,3154,1032,"[30, 60]","[70, 70]","[60, 60]","[60, 30]",left,"1,3",NULL
1393320297.018,"2014-02-25 09:25:37",033744,0,4112,1032,"[70, 20]","[50, 50]","[40, 40]","[20, 70]",up,"1,0",NULL
1393320337.804,"2014-02-25 09:26:02",033744,1,2011,3210,"[40, 40]","[60, 30]","[30, 60]","[50, 50]",down,"1,0",NULL
1393320362.95,"2014-02-25 09:26:22",033744,2,3073,2301,"[60, 30]","[0, 0]","[50, 50]","[30, 60]",up,"2,3",NULL
1393320382.33,"2014-02-25 09:26:40",033744,3,2083,1032,"[50, 60]","[50, 50]","[40, 40]","[60, 50]",down,"3,2",NULL
1393320400.34,"2014-02-25 09:26:59",033744,4,1164,0123,"[50, 50]","[30, 40]","[40, 30]","[40, 40]",up,"0,1",NULL
1393320420.02,"2014-02-25 09:27:20",033744,5,1144,1032,"[30, 20]","[50, 50]","[60, 60]","[20, 30]",down,"3,2",NULL
1393320440.584,"2014-02-25 09:27:32",033744,6,4073,0123,"[50, 50]","[70, 60]","[60, 70]","[40, 40]",up,"0,1",NULL
1393320452.956,"2014-02-25 09:27:51",033744,7,3031,3210,"[60, 60]","[60, 30]","[30, 60]","[30, 30]",up,"3,2",NULL
1393320471.627,"2014-02-25 09:28:03",033744,8,4134,0123,"[50, 50]","[30, 20]","[20, 30]","[40, 40]",up,"0,1",NULL
1393320483.318,"2014-02-25 09:28:14",033744,9,1031,2301,"[80, 30]","[60, 60]","[50, 50]","[30, 80]",up,"2,3",NULL
1393320494.477,"2014-02-25 09:29:22",033744,10,4063,2301,"[80, 70]","[40, 40]","[50, 50]","[70, 80]",up,"2,3",NULL
1393320562.207,"2014-02-25 09:29:35",033744,11,1092,2301,"[40, 30]","[20, 20]","[50, 50]","[30, 40]",down,"0,1",NULL
1393320576.001,"2014-02-25 09:29:50",033744,12,3134,2301,"[60, 30]","[40, 40]","[90, 90]","[30, 60]",down,"0,1",NULL
1393320591.049,"2014-02-25 09:30:00",033744,13,2102,1032,"[70, 60]","[70, 70]","[40, 40]","[60, 70]",up,"1,0",NULL
1393320600.464,"2014-02-25 09:30:12",033744,14,3011,1032,"[30, 60]","[50, 50]","[40, 40]","[60, 30]",down,"3,2",NULL
1393320612.979,"2014-02-25 09:30:23",033744,15,4122,2301,"[20, 50]","[40, 40]","[50, 50]","[50, 20]",down,"0,1",NULL
1393320623.539,"2014-02-25 09:30:33",033744,16,2021,3210,"[40, 40]","[60, 10]","[10, 60]","[50, 50]",up,"3,2",NULL
1393320633.995,"2014-02-25 09:30:46",033744,17,4164,1032,"[30, 40]","[50, 50]","[40, 40]","[40, 30]",down,"3,2",NULL
1393320646.384,"2014-02-25 09:31:03",033744,18,3092,0123,"[70, 70]","[30, 60]","[60, 30]","[20, 20]",up,"0,1",NULL
1393320663.223,"2014-02-25 09:31:19",033744,19,1083,2301,"[60, 30]","[20, 20]","[50, 50]","[30, 60]",up,"2,3",NULL
1393320679.663,"2014-02-25 09:31:45",033744,20,3021,3210,"[60, 60]","[60, 30]","[30, 60]","[50, 50]",up,"3,2",NULL
1393320705.688,"2014-02-25 09:31:54",033744,21,3041,1032,"[30, 60]","[30, 30]","[40, 40]","[60, 30]",down,"3,2",NULL
1393320714.981,"2014-02-25 09:32:04",033744,22,2053,0123,"[30, 30]","[50, 60]","[60, 50]","[40, 40]",down,"2,3",NULL
1393320724.92,"2014-02-25 09:32:24",033744,23,2063,2301,"[60, 70]","[40, 40]","[30, 30]","[70, 60]",down,"0,1",NULL
1393320744.401,"2014-02-25 09:32:46",033744,24,4021,3210,"[40, 40]","[60, 10]","[10, 60]","[50, 50]",up,"3,2",NULL
1393320766.289,"2014-02-25 09:32:59",033744,25,1021,3210,"[60, 60]","[60, 30]","[30, 60]","[50, 50]",up,"3,2",NULL
1393320780.061,"2014-02-25 09:33:07",033744,26,2092,2301,"[60, 50]","[40, 40]","[70, 70]","[50, 60]",down,"0,1",NULL
1393320787.346,"2014-02-25 09:33:21",033744,27,3144,1032,"[30, 60]","[90, 90]","[60, 60]","[60, 30]",down,"3,2",NULL
1393320801.733,"2014-02-25 09:33:35",033744,28,3164,1032,"[30, 60]","[70, 70]","[40, 40]","[60, 30]",down,"3,2",NULL
1393320815.139,"2014-02-25 09:33:49",033744,29,1063,1032,"[30, 80]","[50, 50]","[0, 0]","[80, 30]",up,"1,0",NULL
1393320829.611,"2014-02-25 09:34:13",033744,30,1041,1032,"[30, 80]","[50, 50]","[40, 40]","[80, 30]",down,"3,2",NULL
1393320853.374,"2014-02-25 09:34:23",033744,31,4083,1032,"[50, 60]","[50, 50]","[40, 40]","[60, 50]",up,"1,0",NULL
1393320863.305,"2014-02-25 09:34:32",033744,32,4154,1032,"[10, 40]","[50, 50]","[40, 40]","[40, 10]",down,"3,2",NULL
1393320872.282,"2014-02-25 09:34:50",033744,33,4144,1032,"[10, 20]","[50, 50]","[40, 40]","[20, 10]",up,"1,0",NULL
1393320890.501,"2014-02-25 09:35:09",033744,34,1134,2301,"[20, 30]","[40, 40]","[50, 50]","[30, 20]",down,"0,1",NULL
1393320909.328,"2014-02-25 09:35:20",033744,35,3083,0123,"[50, 50]","[30, 60]","[60, 30]","[20, 20]",up,"0,1",NULL
1393320920.538,"2014-02-25 09:35:28",033744,36,2041,3210,"[40, 40]","[60, 30]","[30, 60]","[30, 30]",up,"3,2",NULL
1393320929.028,"2014-02-25 09:35:34",033744,37,3102,1032,"[30, 60]","[70, 70]","[0, 0]","[60, 30]",up,"1,0",NULL
1393320934.56,"2014-02-25 09:35:45",033744,38,2073,2301,"[60, 70]","[40, 40]","[50, 50]","[70, 60]",up,"2,3",NULL
1393320945.924,"2014-02-25 09:35:57",033744,39,2154,0123,"[70, 70]","[10, 60]","[60, 10]","[40, 40]",down,"2,3",NULL
1393320957.131,"2014-02-25 09:37:31",033744,40,1102,1032,"[30, 40]","[50, 50]","[0, 0]","[40, 30]",up,"1,0",NULL
1393321051.67,"2014-02-25 09:37:36",033744,41,1112,1032,"[30, 20]","[50, 50]","[0, 0]","[20, 30]",up,"1,0",NULL
1393321056.623,"2014-02-25 09:37:45",033744,42,2112,1032,"[70, 60]","[90, 90]","[40, 40]","[60, 70]",up,"1,0",NULL
1393321065.993,"2014-02-25 09:37:54",033744,43,4041,0123,"[50, 50]","[30, 80]","[80, 30]","[40, 40]",down,"2,3",NULL
1393321074.541,"2014-02-25 09:38:07",033744,44,1073,2301,"[60, 30]","[0, 0]","[50, 50]","[30, 60]",down,"0,1",NULL
1393321087.326,"2014-02-25 09:38:13",033744,45,4011,1032,"[30, 60]","[50, 50]","[40, 40]","[60, 30]",down,"3,2",NULL
1393321093.799,"2014-02-25 09:38:22",033744,46,2122,0123,"[90, 90]","[50, 60]","[60, 50]","[40, 40]",up,"0,1",NULL
1393321102.115,"2014-02-25 09:38:31",033744,47,2144,2301,"[60, 10]","[40, 40]","[90, 90]","[10, 60]",up,"2,3",NULL
1393321111.971,"2014-02-25 09:38:40",033744,48,1122,2301,"[20, 30]","[20, 20]","[50, 50]","[30, 20]",down,"0,1",NULL
1393321120.728,"2014-02-25 09:38:45",033744,49,1011,0123,"[50, 50]","[30, 60]","[60, 30]","[40, 40]",down,"2,3",NULL
1393321125.828,"2014-02-25 09:39:08",033744,50,2031,1032,"[10, 60]","[30, 30]","[40, 40]","[60, 10]",down,"3,2",NULL
1393321148.59,"2014-02-25 09:39:13",033744,51,4031,1032,"[10, 80]","[50, 50]","[40, 40]","[80, 10]",down,"3,2",NULL
1393321153.255,"2014-02-25 09:39:18",033744,52,3112,0123,"[90, 90]","[30, 60]","[60, 30]","[0, 0]",up,"0,1",NULL
1393321158.539,"2014-02-25 09:39:34",033744,53,4053,2301,"[80, 50]","[40, 40]","[50, 50]","[50, 80]",down,"0,1",NULL
1393321174.111,"2014-02-25 09:39:47",033744,54,3063,3210,"[0, 0]","[60, 30]","[30, 60]","[30, 30]",up,"3,2",NULL
1393321187.883,"2014-02-25 09:40:03",033744,55,3053,0123,"[30, 30]","[30, 60]","[60, 30]","[20, 20]",down,"2,3",NULL
1393321203.292,"2014-02-25 09:40:17",033744,56,2134,0123,"[90, 90]","[30, 60]","[60, 30]","[40, 40]",up,"0,1",NULL
1393321217.95,"2014-02-25 09:40:31",033744,57,3154,2301,"[60, 30]","[60, 60]","[70, 70]","[30, 60]",up,"2,3",NULL
1393321232.158,"2014-02-25 09:40:37",033744,58,4092,0123,"[50, 50]","[50, 40]","[40, 50]","[40, 40]",up,"0,1",NULL
